CodeCirco,Département,NumeroCirco,Circonscription,Inscrits,Abstentions,Abstentions_ins,Votants,Votants_ins,Blancs,Blancs_ins,Blancs_vot,Nuls,Nuls_ins,Nuls_vot,Exprimés,Exprimés_ins,Exprimés_vot,LE PEN,MACRON,MÉLENCHON,FILLON,LASSALLE,HAMON,DUPONT-AIGNAN,POUTOU,ASSELINEAU,ARTHAUD,CHEMINADE,LE PEN.ins,MACRON.ins,MÉLENCHON.ins,FILLON.ins,LASSALLE.ins,HAMON.ins,DUPONT-AIGNAN.ins,POUTOU.ins,ASSELINEAU.ins,ARTHAUD.ins,CHEMINADE.ins,LE PEN.exp,MACRON.exp,MÉLENCHON.exp,FILLON.exp,LASSALLE.exp,HAMON.exp,DUPONT-AIGNAN.exp,POUTOU.exp,ASSELINEAU.exp,ARTHAUD.exp,CHEMINADE.exp
5502,Meuse,02,2ème circonscription,60269,12884,21.3774909157278,47385,78.6225090842722,815,1.35227065323798,1.71995357180542,339,0.562478222635186,0.715416270971827,46231,76.707760208399,97.5646301572228,14877,9023,6926,8612,528,2053,2802,589,315,395,111,24.6843319119282,14.9712123977501,11.4918117108298,14.2892697738473,0.876072275962767,3.40639466392341,4.64915628266605,0.977285171481192,0.522656755545969,0.655394979176691,0.184174285287627,32.1797062577059,19.5172070688499,14.9812896108672,18.6281932036945,1.14209080487119,4.44074322424347,6.06086824857779,1.27403690164608,0.681360991542472,0.854405052886591,0.240098635114966
5601,Morbihan,01,1ère circonscription,105402,16729,15.8716153393674,88673,84.1283846606326,1396,1.32445304643176,1.5743236385371,406,0.385191931841901,0.457862032411219,86871,82.418739682359,97.9678143290517,11225,27188,13148,22572,714,6394,3637,839,570,416,168,10.649703041688,25.794576952999,12.4741466006338,21.4151534126487,0.677406500825411,6.06629855220964,3.45059866036698,0.796000075899888,0.540786702339614,0.394679417847859,0.159389764900097,12.921458254193,31.2969805804008,15.1350853564481,25.9833546292779,0.821908346859136,7.36033889330156,4.18666758757238,0.965799864166408,0.656145318921159,0.4788709695986,0.193390199260973
5602,Morbihan,02,2ème circonscription,104343,16802,16.1026614147571,87541,83.8973385852429,1422,1.36281303010264,1.62438171828058,683,0.65457194061892,0.7802058464034,85436,81.8799536145214,97.595412435316,14430,22842,15123,19093,955,6522,4036,1133,631,524,147,13.8293896092694,21.8912624708893,14.4935453264713,18.2983046299225,0.915250663676528,6.25053908743279,3.86801222889892,1.08584188685393,0.604736302387319,0.502189892949216,0.140881515770104,16.8898356664638,26.7358022379325,17.7009691464956,22.3477222716419,1.11779577695585,7.63378435320006,4.72400393276839,1.32613886417903,0.738564539538368,0.613324593848027,0.17205861697645
5603,Morbihan,03,3ème circonscription,90733,13333,14.6947637573981,77400,85.3052362426019,1390,1.53196742089427,1.79586563307494,737,0.812273373524517,0.952196382428941,75273,82.9609954481831,97.2519379844961,16000,20363,12474,14349,874,4718,4027,1183,511,625,149,17.6341573628118,22.4427716486835,13.7480299339821,15.8145327499366,0.963265845943593,5.19987215235912,4.43829698125269,1.3038255100129,0.563190900774801,0.688834271984835,0.164218090441185,21.2559616329893,27.052196670785,16.5716790881192,19.0626120919852,1.16110690420204,6.26785168652771,5.34985984350298,1.57161266323914,0.678862274653594,0.830311001288643,0.197946142707212
5604,Morbihan,04,4ème circonscription,105130,16314,15.5179301816798,88816,84.4820698183202,1787,1.69980024731285,2.01202486038552,639,0.607818890896985,0.71946496126824,86390,82.1744506801104,97.2685101783463,18351,21685,14859,17886,820,5436,4652,1219,592,718,172,17.4555312470275,20.6268429563398,14.1339294207172,17.0132217254827,0.77998668315419,5.170740987349,4.42499762199182,1.15951678873775,0.56311233710644,0.682963949395986,0.163606962807952,21.242041902998,25.1012848709341,17.1999073966894,20.7037851603195,0.949183933325616,6.29239495311958,5.38488250954972,1.41104294478528,0.685264498205811,0.831114712350967,0.199097117721959
5605,Morbihan,05,5ème circonscription,80730,17349,21.4901523597176,63381,78.5098476402824,1167,1.44555927164623,1.84124579921428,363,0.449646971386102,0.572726842429119,61851,76.6146413972501,97.5860273583566,9180,18581,12229,11611,512,5694,2369,721,436,411,107,11.371237458194,23.0162269292704,15.1480242784591,14.3825095999009,0.634212808125852,7.05314009661836,2.93447293447293,0.89310045831785,0.540071844419671,0.5091044221479,0.132540567323176,14.8421205801038,30.0415514704694,19.7717094307287,18.7725339929831,0.827795831918643,9.20599505262647,3.83017251135794,1.16570467736981,0.70491988811822,0.664500169762817,0.172996394561123
5606,Morbihan,06,6ème circonscription,90674,15586,17.1890508855901,75088,82.8109491144099,1356,1.4954672783819,1.80588109950991,718,0.791847718199263,0.956211378649052,73014,80.5236341178287,97.237907521841,13741,19980,14187,12389,945,5604,3690,1214,509,597,158,15.1542889913316,22.0349824646536,15.6461609722743,13.6632331208505,1.04219511657145,6.180382469065,4.06952378851711,1.33886229790238,0.561351655380815,0.658402629199109,0.174250612082846,18.8196784178377,27.3646150053414,19.4305201742132,16.9679787438026,1.29427233133372,7.67524036486153,5.05382529377928,1.66269482564988,0.697126578464404,0.817651409318761,0.216396855397595
5701,Moselle,01,1ère circonscription,91406,21638,23.6724066253856,69768,76.3275933746144,1316,1.43973043345076,1.88625157665405,359,0.392753210948953,0.514562550166265,68093,74.4951097302147,97.5991858731797,17667,15685,13990,11070,494,4043,3058,736,692,547,111,19.3280528630506,17.1597050521848,15.3053410060609,12.1108023543312,0.540445922587139,4.42312320854211,3.34551342362646,0.805198783449664,0.757061899656478,0.598428987156204,0.121436229569175,25.9453982053956,23.0346731675796,20.5454305141498,16.2571776834623,0.725478389849177,5.93746787481826,4.49091683432952,1.08087468609108,1.01625717768346,0.803313115885627,0.163012350755584
5702,Moselle,02,2ème circonscription,76507,17392,22.732560419308,59115,77.267439580692,1033,1.35020324937587,1.74744142772562,333,0.435254290457082,0.56330880487186,57749,75.481982040859,97.6892497674025,13318,13997,9867,11833,479,3456,3157,550,608,359,125,17.4075574784007,18.2950579685519,12.896859110931,15.4665586155515,0.626086501888716,4.51723371717621,4.12641980472375,0.718888467721908,0.794698524318036,0.469238108931209,0.16338374266407,23.0618712012329,24.2376491367816,17.0860101473619,20.4903981021316,0.829451592235363,5.9845192124539,5.46676132920051,0.952397444111586,1.05283208367244,0.621655786247381,0.216453964570815
5703,Moselle,03,3ème circonscription,75312,17760,23.5818992989165,57552,76.4181007010835,876,1.16316124920331,1.52210175145955,319,0.423571276821755,0.554281345565749,56357,74.8313681750584,97.9236169029747,12845,14170,9986,10746,467,3673,2873,621,532,334,110,17.055714892713,18.8150626726153,13.2595071170597,14.2686424474187,0.620087104312726,4.87704482685362,3.81479711068621,0.824569789674952,0.706394731251328,0.443488421499894,0.146059060973019,22.792199726742,25.1432829994499,17.7191830651028,19.0677289422787,0.828645953475167,6.51738027219334,5.09785829621875,1.10190393385028,0.943982114023103,0.592650424969392,0.195184271696506
5704,Moselle,04,4ème circonscription,81516,15861,19.4575298100986,65655,80.5424701899014,1294,1.5874184209235,1.97090853704973,387,0.474753422640954,0.589444825222755,63974,78.4802983463369,97.4396466377275,21566,11131,8124,12508,845,2582,4994,783,623,672,146,26.4561558467049,13.6549879778203,9.96614161636979,15.3442269002404,1.03660631041759,3.16747632366652,6.12640463221944,0.960547622552628,0.76426713773983,0.824378036213749,0.179105942391678,33.7105699190296,17.3992559477288,12.6989089317535,19.5516928752306,1.32084909494482,4.03601463094382,7.80629630787507,1.22393472348141,0.97383311970488,1.05042673586144,0.228217713446088
5705,Moselle,05,5ème circonscription,74010,16672,22.5266855830293,57338,77.4733144169707,1220,1.64842588839346,2.12773378911019,445,0.60127009863532,0.776099619798389,55673,75.2236184299419,97.0961665910914,18203,10347,7551,10176,1028,2296,3949,810,588,593,132,24.595324956087,13.9805431698419,10.2026753141467,13.7494933117146,1.38900148628564,3.10228347520605,5.33576543710309,1.09444669639238,0.794487231455209,0.8012430752601,0.178354276449129,32.6962800639448,18.585310653279,13.5631275483628,18.2781599698238,1.8464965063855,4.12408169130458,7.09320496470462,1.45492429005083,1.05616726240727,1.06514827654339,0.237098773193469
5706,Moselle,06,6ème circonscription,70169,19653,28.0080947426926,50516,71.9919052573074,967,1.37810144080719,1.9142449916858,336,0.478843933930938,0.665135798558872,49213,70.1349598825692,97.4206192097553,16574,8312,9799,7085,488,2302,2840,660,574,469,110,23.6201171457481,11.8456868417677,13.9648562755633,10.0970514044664,0.695463808804458,3.28065099972923,4.04737134632103,0.940586298792914,0.818025053798686,0.668386324445268,0.156764383132152,33.6780931867596,16.8898461788552,19.9114055229309,14.3966025237234,0.991607908479467,4.67762583057322,5.77083291000345,1.3411090565501,1.16635848251478,0.953000223518176,0.223518176091683
5707,Moselle,07,7ème circonscription,90402,20474,22.6477290325435,69928,77.3522709674565,1422,1.5729740492467,2.03352019219769,395,0.436937235901861,0.564866720054914,68111,75.3423596823079,97.4016130877474,22883,12315,11547,10585,707,3239,4367,918,701,704,145,25.3124930864361,13.6224862281808,12.7729475011615,11.7088117519524,0.782062343753457,3.58288533439526,4.83064533970487,1.01546425964027,0.775425322448618,0.778743833101038,0.160394681533594,33.5966290320213,18.080779903393,16.9532087328038,15.5408083863106,1.03801148125853,4.75547268429475,6.41159284109762,1.34779991484489,1.02920233148831,1.03360690637342,0.212887786113844
5708,Moselle,08,8ème circonscription,92473,26011,28.1282103965482,66462,71.8717896034518,1405,1.5193624084868,2.11398994914387,395,0.427151709147535,0.594324576449701,64662,69.9252754858175,97.2916854744064,18229,12995,16261,7377,504,3913,2862,978,831,597,115,19.7127810279757,14.0527505325879,17.5845922593622,7.97746369210472,0.545023952937614,4.23150541239064,3.0949574470386,1.05760600391466,0.898640684307852,0.645593849015388,0.124360624182194,28.191209674925,20.0968111100801,25.1476910704896,11.4085552565649,0.77943769137979,6.05146763168476,4.42609260462095,1.51248028208221,1.28514428876311,0.923262503479632,0.177847885929912
5709,Moselle,09,9ème circonscription,99476,22040,22.1560979532752,77436,77.8439020467248,1613,1.62149664240621,2.08301048607883,429,0.431259801359122,0.554005888733922,75394,75.7911456029595,97.3629836251873,17267,18786,12992,14623,751,3976,4425,919,828,654,173,17.3579556878041,18.8849571756001,13.0604366882464,14.7000281474929,0.754955969279022,3.9969439864892,4.44830913989304,0.923840926454622,0.832361574651172,0.657445011862158,0.173911295186779,22.9023529723851,24.9171021566703,17.232140488633,19.3954426081651,0.996100485449771,5.2736292012627,5.86916730774332,1.21892988832003,1.09823062843197,0.867443032602064,0.229461230336632
5801,Nièvre,01,1ère circonscription,76928,18669,24.2681468386023,58259,75.7318531613977,1335,1.73538893510815,2.29149144338214,362,0.470569883527454,0.621363222849689,56562,73.5258943427621,97.0871453337682,13637,13219,11446,9389,584,3696,2920,683,445,429,114,17.7269654742097,17.183600249584,14.8788477537438,12.2049188851913,0.759151414309484,4.8044925124792,3.79575707154742,0.887843178036606,0.578462978369384,0.557664309484193,0.148190515806988,24.1098263852056,23.3708143276405,20.2362009829921,16.5994837523426,1.03249531487571,6.53442240373396,5.16247657437856,1.2075244864043,0.786747286163856,0.758459743290548,0.201548742972314
5802,Nièvre,02,2ème circonscription,82498,16799,20.3629178889185,65699,79.6370821110815,1198,1.45215641591311,1.82346763268847,649,0.786685737836069,0.987838475471468,63852,77.3982399573323,97.1886938918401,16178,14135,11631,11382,779,4156,3523,862,513,573,120,19.610172367815,17.1337486969381,14.0985236005721,13.7966981017722,0.944265315522801,5.03769788358506,4.27040655531043,1.04487381512279,0.621833256563796,0.69456229241921,0.145458071710829,25.336716156111,22.1371296122283,18.2155609847773,17.8255966923511,1.22000877028128,6.50880160370858,5.51744659525152,1.34999686775669,0.803420409697425,0.897387709077241,0.187934598759632
5901,Nord,01,1ère circonscription,61682,16195,26.2556337343147,45487,73.7443662656853,602,0.975973541713952,1.32345505309209,305,0.494471644888298,0.67052124782905,44580,72.2739210790831,98.0060236990789,6894,10702,13556,6043,208,4649,1243,457,474,285,69,11.1766803929834,17.3502804708019,21.9772380921501,9.79702344281962,0.337213449628741,7.53704484290393,2.01517460523329,0.740896858078532,0.76845757271165,0.462047274731688,0.111864077040304,15.464333781965,24.0062808434276,30.4082548227905,13.5554060116644,0.466576940331987,10.4284432480933,2.78824585015702,1.02512337371018,1.06325706594886,0.639300134589502,0.154777927321669
5902,Nord,02,2ème circonscription,86550,20246,23.3922588099365,66304,76.6077411900636,1056,1.22010398613518,1.59266409266409,419,0.484113229347198,0.631937741312741,64829,74.9035239745812,97.7753981660232,11678,15483,18592,8738,351,5828,2280,638,719,411,111,13.4927787406124,17.8890814558059,21.4812247255921,10.0958983246678,0.405545927209705,6.73367995378394,2.63431542461005,0.737146158290006,0.830733679953784,0.474870017331023,0.128249566724437,18.0135433216616,23.882830214873,28.6785235002854,13.4785358404418,0.541424362553795,8.98980394576501,3.51694457727252,0.984127473815731,1.10907155748199,0.633975535639914,0.17121967020932
5903,Nord,03,3ème circonscription,94050,24800,26.3689526847422,69250,73.6310473152579,1182,1.25677830940989,1.70685920577617,529,0.562466772993089,0.763898916967509,67539,71.8118022328549,97.5292418772563,24608,10739,13854,9486,488,3176,3213,676,558,640,101,26.1648059542796,11.4183944710261,14.7304625199362,10.0861244019139,0.518872939925572,3.37692716640085,3.41626794258373,0.718766613503456,0.593301435406699,0.680489101541733,0.107389686337055,36.4352448215105,15.9004427071766,20.5125927242038,14.045218318305,0.722545492234117,4.70246820355646,4.75725136587749,1.00090318186529,0.826189312841469,0.94760064555294,0.149543226876323
5904,Nord,04,4ème circonscription,99215,20639,20.8022980396109,78576,79.1977019603891,1167,1.17623343244469,1.4851863164325,493,0.496900670261553,0.627418041132152,76916,77.5245678576828,97.8873956424354,13634,20464,13928,18249,449,4927,3485,634,553,438,155,13.7418737086126,20.6259134203497,14.0381998689714,18.393388096558,0.452552537418737,4.96598296628534,3.51257370357305,0.639016277780578,0.557375396865393,0.441465504208033,0.15622637705992,17.7258307764314,26.6056477195902,18.1080659420667,23.7258827812159,0.583753705340891,6.40568932341776,4.53091684434968,0.824275833376671,0.71896614488533,0.569452389619845,0.201518539705653
5905,Nord,05,5ème circonscription,99888,18895,18.9161861284639,80993,81.0838138715361,1576,1.57776709915105,1.94584717197783,490,0.490549415345187,0.604990554739298,78927,79.0154973570399,97.4491622732829,21834,17140,15103,13364,457,4611,4404,693,605,559,157,21.8584814992792,17.1592183245235,15.1199343264456,13.3789844625981,0.457512413903572,4.61617011052379,4.40893801057184,0.693777030273907,0.605678359762934,0.559626781995835,0.157176037161621,27.6635371925957,21.7162694641884,19.1354036007957,16.9321018156018,0.579016052808291,5.84210726367403,5.57983959861644,0.878026530844958,0.766531098356709,0.708249395010579,0.198917987507444
5906,Nord,06,6ème circonscription,89060,14299,16.0554682236694,74761,83.9445317763306,1194,1.34066921176735,1.59708939152767,428,0.480574893330339,0.572491004668209,73139,82.1232876712329,97.8304196038041,16583,17764,11560,17385,483,3803,4010,499,493,451,108,18.620031439479,19.9461037502807,12.9800134740624,19.5205479452055,0.542331012800359,4.27015495171794,4.50258252863238,0.560296429373456,0.553559398158545,0.506400179654166,0.121266561868403,22.6732659730103,24.2879995624769,15.8055209942712,23.7698081734779,0.660386387563407,5.19968826481084,5.48271100233801,0.682262541188695,0.674058983579212,0.616634080312829,0.1476640369707
5907,Nord,07,7ème circonscription,72350,16307,22.5390463026952,56043,77.4609536973048,913,1.26192121630961,1.6291062220081,374,0.516931582584658,0.667344717449102,54756,75.6821008984105,97.7035490605428,11021,12590,11805,12013,264,3168,2503,447,546,301,98,15.2328956461645,17.4015203870076,16.3165169315826,16.60400829302,0.364892881824464,4.37871458189357,3.45957152729786,0.61782999308915,0.754664823773324,0.416033172080166,0.135452660677263,20.1274746146541,22.992914018555,21.5592811746658,21.9391482211995,0.482138943677405,5.78566732412886,4.57118854554752,0.81634889327197,0.997150997150997,0.549711447147345,0.178975820001461
5908,Nord,08,8ème circonscription,67704,22166,32.7395722557013,45538,67.2604277442987,818,1.20820040174879,1.79630198954719,394,0.581944936783646,0.865211471737889,44326,65.4702824057663,97.3384865387149,11074,9047,13122,4834,217,2975,1559,452,619,352,75,16.3564929693962,13.3625782819331,19.3814250265863,7.13990310764504,0.320512820512821,4.39412737799835,2.30267044783174,0.667611957934539,0.914273898144866,0.519910197329552,0.11077632045374,24.9830799079547,20.4101430311781,29.6033930424582,10.9055633262645,0.489554663177368,6.71163651130262,3.51712313314984,1.01971754726346,1.39647159680549,0.794116319992781,0.169200920453007
5909,Nord,09,9ème circonscription,91893,22015,23.957211104219,69878,76.042788895781,887,0.965253066065968,1.26935516185352,335,0.364554427431905,0.479406966427202,68656,74.7129814022831,98.2512378717193,9493,17196,12619,20736,377,4330,2416,529,556,305,99,10.3304930734659,18.7130684600568,13.7322755813827,22.5653749469492,0.410259758632322,4.7120020023288,2.62914476619547,0.575669528690978,0.605051527319818,0.331907762288749,0.107733994972414,13.8269051503146,25.0466091820089,18.3800396178047,30.2027499417385,0.549114425541832,6.30680494057329,3.51899324166861,0.770508040083897,0.809834537403869,0.444243766021906,0.144197156839897
5910,Nord,10,10ème circonscription,81911,22732,27.7520723712322,59179,72.2479276287678,1029,1.25624153044158,1.73879247706112,402,0.490776574574843,0.679295020192974,57748,70.5009095237514,97.5819125027459,15515,11436,12364,10441,374,3032,2925,591,575,408,87,18.9412899366385,13.9614947931291,15.0944317613019,12.7467617291939,0.456593131569631,3.70157854256449,3.57094895679457,0.721514814860031,0.701981418857052,0.498101598075961,0.106212840766197,26.8667313153702,19.8032832305881,21.4102652905728,18.0802798365311,0.6476414767611,5.25039828219159,5.06511048001662,1.02341206621874,0.995705478977627,0.706517974648473,0.150654568123571
5911,Nord,11,11ème circonscription,92042,22171,24.0879163859977,69871,75.9120836140023,1071,1.1635992264401,1.53282477708921,473,0.51389583016449,0.676961829657512,68327,74.2345885573977,97.7902133932533,15402,15082,15554,11516,419,5326,3131,687,576,510,124,16.7336650659482,16.3859976967037,16.8988070663393,12.5116794506856,0.455226961604485,5.78648877686274,3.40170791595141,0.746398383346733,0.625801264640056,0.554094869733383,0.134721105582234,22.5416014167167,22.0732653270303,22.7640610593177,16.8542450275879,0.613227567433079,7.79486879271738,4.58237592752499,1.00545904254541,0.84300496143545,0.746410642937638,0.181480234753465
5912,Nord,12,12ème circonscription,93593,21069,22.5112989219279,72524,77.4887010780721,1290,1.37830820681034,1.77872152666703,579,0.618636009103245,0.798356406155204,70655,75.4917568621585,97.4229220671778,25451,11237,13741,10910,533,2910,3961,650,476,672,114,27.193273001186,12.0062397828897,14.6816535424658,11.6568546793029,0.569487034286752,3.1092068851303,4.23215411408973,0.694496383276527,0.508585043753272,0.718002414710502,0.12180398106696,36.0215129856344,15.9040407614465,19.4480220791168,15.441228504706,0.754369825206992,4.11860448658977,5.60611421696978,0.919963201471941,0.673696129077914,0.951100417521761,0.161347392258156
5913,Nord,13,13ème circonscription,89193,21897,24.5501328579597,67296,75.4498671420403,1628,1.8252553451504,2.41916310033286,512,0.574036079064501,0.760817879220162,65156,73.0505757178254,96.820019020447,21483,10873,16051,7009,435,3740,3124,886,709,729,117,24.0859708721536,12.1904185306022,17.9958068458287,7.85823999641228,0.487706434361441,4.19315417129147,3.50251701366699,0.993351496193647,0.794905429798303,0.81732871413676,0.131176213379974,32.9716373012462,16.6876419669716,24.6347228190804,10.7572595002763,0.66762846092455,5.74006998588004,4.79464669408803,1.35981337098656,1.08815765240346,1.11885321382528,0.179569034317638
5914,Nord,14,14ème circonscription,98767,18309,18.5375682161046,80458,81.4624317838954,1523,1.5420130205433,1.89291307265903,658,0.666214423846022,0.817817991995824,78277,79.2542043395061,97.2892689353452,25531,14282,13291,13785,715,3545,4770,923,561,721,153,25.8497271355817,14.4602954428098,13.4569238713335,13.9570909311815,0.723926007674628,3.58925552056861,4.82954833092025,0.934522664452702,0.568003482944708,0.730000911235534,0.154910040803102,32.6162218787128,18.245461629853,16.9794447922123,17.6105369393308,0.913422844513714,4.52878878853303,6.09374401165093,1.17914585382679,0.716685616464606,0.921087931320822,0.195459713581256
5915,Nord,15,15ème circonscription,95832,17345,18.0993822522748,78487,81.9006177477252,1386,1.44628099173554,1.76589753717176,669,0.698096669171049,0.852370456253902,76432,79.7562400868186,97.3817320065744,22788,14747,13247,14615,639,3588,4522,914,513,737,122,23.7791134485349,15.388388012355,13.82314884381,15.250646965523,0.66679188580015,3.74405209115953,4.71867434677352,0.953752400033392,0.535311795642374,0.769054178145087,0.127306119041656,29.8147372828135,19.2942746493615,17.331745865606,19.121572116391,0.836037261879841,4.69436885074314,5.91637010676157,1.19583420556835,0.671184844044379,0.9642558090852,0.159619007745447
5916,Nord,16,16ème circonscription,82976,19423,23.4079733898959,63553,76.5920266101041,1199,1.44499614346317,1.88661432190455,505,0.608609718472811,0.794612370777147,61849,74.5384207481682,97.3187733073183,22920,9238,16138,5747,374,2997,2634,628,412,650,111,27.6224450443502,11.1333397608947,19.4489973004242,6.92609911299653,0.450732741997686,3.61188777477825,3.17441187813344,0.75684535287312,0.496529116853066,0.783359043578866,0.133773621288083,37.0579960872447,14.9363773060195,26.0925803165775,9.29198531908357,0.604698539992563,4.84567252502062,4.2587592362043,1.01537615806238,0.666138498601432,1.05094666041488,0.179469352778541
5917,Nord,17,17ème circonscription,73591,16794,22.8207253604381,56797,77.1792746395619,1004,1.36429726461116,1.76769899818652,416,0.565286516014186,0.732433051041428,55377,75.2496908589366,97.4998679507721,18212,9685,12300,7925,327,2838,2562,535,457,432,104,24.7475914174288,13.1605767009553,16.7140003533041,10.7689799024337,0.444347814270767,3.85644983761601,3.48140397602968,0.72699107227786,0.6209998505252,0.587028305091655,0.141321629003547,32.8872997814977,17.4892103219748,22.2113873991007,14.3109955396645,0.590497860122434,5.12487133647543,4.62646947288586,0.966105061668202,0.825252361088539,0.780107264748903,0.187803600772884
5918,Nord,18,18ème circonscription,91651,20866,22.7668001440246,70785,77.2331998559754,1358,1.48170778278469,1.91848555484919,423,0.461533425712758,0.59758423394787,69004,75.2899586474779,97.4839302112029,24584,11721,11401,11665,441,2843,4309,646,562,702,130,26.823493469793,12.7887311649627,12.4395805828633,12.7276298130953,0.481173145955854,3.10198470284012,4.70153080708339,0.704847737613338,0.613195709812222,0.765949089480748,0.141842423977916,35.6269201785404,16.9859718277201,16.5222305953278,16.9048171120515,0.639093385890673,4.12005101153556,6.2445655324329,0.936177612892006,0.814445539389021,1.01733232856066,0.188394875659382
5919,Nord,19,19ème circonscription,79065,18324,23.1758679567445,60741,76.8241320432556,1060,1.34066906975274,1.74511450256005,437,0.552709795737684,0.719448148696926,59244,74.9307531777651,97.535437348743,23318,8731,14078,5726,300,2935,2481,543,460,585,87,29.4921899702776,11.0428128754822,17.8056029848859,7.24214254094732,0.37943464238285,3.71213558464555,3.13792449250617,0.686776702712958,0.581799784987036,0.739897552646557,0.110036046291026,39.3592600094524,14.7373573695227,23.7627439065559,9.66511376679495,0.506380392951185,4.95408817770576,4.1877658497063,0.916548511241645,0.776449935858484,0.987441766254811,0.146850313955844
5920,Nord,20,20ème circonscription,81085,21831,26.9235986927299,59254,73.0764013072702,1033,1.2739717580317,1.74334222162217,503,0.620336683726953,0.848887838795693,57718,71.1820928655115,97.4077699395821,21696,9102,12987,6525,319,2538,2816,595,443,587,110,26.7571067398409,11.2252574458901,16.0165258679164,8.04711105629895,0.393414318307948,3.13004871431214,3.47289880989086,0.733797866436456,0.546340260220756,0.723931676635629,0.135660109761362,37.5896600713815,15.7697771925569,22.5007796527946,11.3049655220209,0.552687203298798,4.3972417616688,4.8788939325687,1.03087425066704,0.76752486226134,1.01701375654042,0.190581794240965
5921,Nord,21,21ème circonscription,82570,20750,25.1301925638852,61820,74.8698074361148,1084,1.31282548140971,1.75347783888709,388,0.469904323604215,0.627628599158848,60348,73.0870776311009,97.6188935619541,18311,11464,12824,9998,365,2772,2897,528,583,500,106,22.1763352307133,13.88397723144,15.5310645512898,12.1085139881313,0.442049170400872,3.35715150781155,3.50853821000363,0.639457430059344,0.706067579023859,0.605546808768318,0.128375923458883,30.3423477165772,18.9964870418241,21.2500828527872,16.5672433220654,0.60482534632465,4.59335852058063,4.80049048850003,0.874925432491549,0.966063498376085,0.828527871677603,0.175647908795652
6001,Oise,01,1ère circonscription,83057,16821,20.2523568151992,66236,79.7476431848008,1211,1.45803484354118,1.82831088833867,540,0.650155917020841,0.815266622380579,64485,77.6394524242388,97.3564224892808,22370,12260,10558,10227,508,2952,3462,824,542,665,117,26.9333108588078,14.7609473012509,12.7117521701964,12.3132306729114,0.611628158975162,3.55418567971393,4.16822182356695,0.992089769676246,0.652563901898696,0.800654971886777,0.140867115354516,34.6902380398542,19.0121733736528,16.3727998759401,15.8595022098162,0.787780103900132,4.5778087927425,5.36869039311468,1.27781654648368,0.840505543924944,1.03124757695588,0.181437543614794
6002,Oise,02,2ème circonscription,88723,16677,18.7967043494922,72046,81.2032956505078,1290,1.45396345930593,1.79052272159454,518,0.583839590636025,0.718985092857341,70238,79.1654926005658,97.4904921855481,24588,12630,10866,12279,586,2945,4181,777,565,681,140,27.7132197964451,14.2353166597162,12.2471061618746,13.8397033463702,0.660482625700213,3.31931968035346,4.71241955299077,0.875759385954037,0.636813453106861,0.767557454098712,0.157794483955682,35.006691534497,17.9817192972465,15.470258264757,17.4819898060879,0.834306216008429,4.19288704120277,5.95261824083829,1.10623878812039,0.804407870383553,0.969560636692389,0.199322304165836
6003,Oise,03,3ème circonscription,73830,16461,22.2958147094677,57369,77.7041852905323,1067,1.44521197345253,1.8598894873538,486,0.65826899634295,0.847147414108665,55816,75.6007043207368,97.2929630985375,16511,10476,13010,7373,404,3028,2945,617,890,456,106,22.3635378572396,14.1893539211703,17.6215630502506,9.98645537044562,0.54720303399702,4.10131382906678,3.98889340376541,0.83570364350535,1.20547203033997,0.617635107679805,0.143573073276446,29.5811236921313,18.7688118102336,23.3087286799484,13.2094739859539,0.723806793750896,5.42496775118246,5.27626487028809,1.10541780134728,1.59452486742153,0.816970044431704,0.189909703310879
6004,Oise,04,4ème circonscription,92482,17481,18.9020566164227,75001,81.0979433835774,1168,1.26294846564737,1.55731256916574,353,0.38169589758007,0.470660391194784,73480,79.4532990203499,97.9720270396395,18405,16260,10701,18532,609,3229,3880,570,803,368,123,19.9011699573971,17.5817997015635,11.5709002832984,20.0384939772064,0.658506520187712,3.4914902359378,4.19541099889708,0.616336151899829,0.868277070132566,0.397915269998486,0.132998853831016,25.0476320087099,22.1284703320631,14.5631464344039,25.2204681545999,0.828796951551442,4.39439303211758,5.28034839412085,0.775721284703321,1.09281437125749,0.50081654872074,0.167392487751769
6005,Oise,05,5ème circonscription,72727,15048,20.691077591541,57679,79.308922408459,1034,1.42175533158249,1.79268017822778,336,0.462001732506497,0.582534371261638,56309,77.4251653443701,97.6247854505106,16875,11802,9940,9613,452,2787,3088,609,592,458,93,23.2032120120451,16.2278108542907,13.6675512533172,13.2179245672171,0.62150233063374,3.83213937052264,4.24601592255971,0.837378140168026,0.814003052511447,0.629752361571356,0.127875479533048,29.968566303788,20.9593493047293,17.6525954998313,17.0718712816779,0.802713598181463,4.94947521710561,5.48402564421318,1.08153225949671,1.05134170381289,0.81336908842281,0.165160098740876
6006,Oise,06,6ème circonscription,75206,14937,19.8614472249555,60269,80.1385527750445,1080,1.436055633859,1.79196601901475,363,0.48267425471372,0.602299689724402,58826,78.2198228864718,97.6057342912608,17998,11809,10214,10895,434,2568,3100,621,531,540,116,23.9316012020318,15.7022046113342,13.5813631891073,14.4868760471239,0.577081615828524,3.41462117384251,4.12201154163232,0.825731989468926,0.706060686647342,0.7180278169295,0.154243012525596,30.5953149967701,20.0744568728113,17.3630707510285,18.5207221296706,0.737769013701425,4.36541665250059,5.26977866929589,1.05565566246218,0.902662088192296,0.917961445619284,0.197191717947846
