"CodeCirco","Département","NumeroCirco","Circonscription","Inscrits","Abstentions","Abstentions_ins","Votants","Votants_ins","Blancs","Blancs_ins","Blancs_vot","Nuls","Nuls_ins","Nuls_vot","Exprimés","Exprimés_ins","Exprimés_vot","MACRON","LE PEN","MACRON.ins","LE PEN.ins","MACRON.exp","LE PEN.exp"
"3303","Gironde","03","3ème circonscription",88576,26035,29.39283778901734,62541,70.60716221098265,4877,5.506006141618497,7.798084456596473,1417,1.5997561416184973,2.2657136918181675,56247,63.50139992774566,89.93620185158537,41395,14852,46.73387825144509,16.76752167630058,73.59503617970736,26.404963820292636
"3304","Gironde","04","4ème circonscription",97790,28783,29.43347990592085,69007,70.56652009407914,4862,4.971878515185601,7.0456620342863765,1754,1.793639431434707,2.5417711246685117,62391,63.80100214745884,90.41256684104512,37716,24675,38.56836077308518,25.23264137437366,60.451026590373615,39.548973409626385
"3305","Gironde","05","5ème circonscription",120526,28347,23.519406601065327,92179,76.48059339893467,5967,4.950798997726632,6.473274823983771,2250,1.8668171182981266,2.440903025634906,83962,69.6629772829099,91.08582215038132,44082,39880,36.57468098169689,33.08829630121301,52.50232247921679,47.49767752078321
"3306","Gironde","06","6ème circonscription",107066,24319,22.71402686193563,82747,77.28597313806436,5569,5.201464517213681,6.730153359034165,1775,1.657855901967011,2.145092873457648,75403,70.42665271888367,91.1247537675082,51526,23877,48.125455326620965,22.30119739226272,68.33415116109438,31.665848838905614
"3307","Gironde","07","7ème circonscription",79467,20338,25.59301345212478,59129,74.40698654787522,4336,5.456352951539633,7.333119112449052,1360,1.7114022172725785,2.300055810177747,53433,67.239231379063,90.3668250773732,38558,14875,48.52076962764418,18.71846175141883,72.16139838676473,27.838601613235266
"3308","Gironde","08","8ème circonscription",119423,27956,23.409226028486973,91467,76.59077397151303,5818,4.871758371502977,6.3607639913848715,1974,1.652947924604138,2.1581554003083077,83675,70.0660676754059,91.48108060830683,48395,35280,40.52401966120429,29.542048014201622,57.83686883776517,42.16313116223483
"3309","Gironde","09","9ème circonscription",101619,22299,21.943730995187906,79320,78.0562690048121,6215,6.115982247414362,7.835350479072114,2122,2.0881921687873333,2.67523953605648,70983,69.8520945886104,89.4894099848714,39085,31898,38.462295436876964,31.389799151733435,55.062479748672224,44.93752025132778
"3310","Gironde","10","10ème circonscription",82865,19174,23.138840282387015,63691,76.86115971761298,4311,5.202437699873288,6.768617230063902,1658,2.0008447474808424,2.6031935438287985,57722,69.65787727025885,90.62818922610731,29790,27932,35.95003922041876,33.7078380498401,51.609438342399784,48.39056165760022
"3311","Gironde","11","11ème circonscription",98478,23833,24.201344462722638,74645,75.79865553727736,4922,4.9980706350657,6.593877687721883,1872,1.9009321878998355,2.5078705874472504,67851,68.89965271431183,90.89825172483087,28560,39291,29.001401328215437,39.89825138609639,42.09223150727329,57.90776849272671
"3312","Gironde","12","12ème circonscription",87729,19354,22.061120040123562,68375,77.93887995987645,5257,5.992317249712182,7.688482632541134,1759,2.0050382427703495,2.5725776965265084,61359,69.9415244673939,89.73893967093235,33828,27531,38.55965530212359,31.38186916527032,55.13127658534201,44.86872341465799
"3401","Hérault","01","1ère circonscription",89378,25270,28.273176844413616,64108,71.72682315558639,4257,4.762917048938217,6.640356897735073,1208,1.3515630244579202,1.884320209646222,58643,65.61234308219025,91.4753228926187,34004,24639,38.045156526214505,27.56718655597574,57.98475521375101,42.015244786249
"3402","Hérault","02","2ème circonscription",64919,23223,35.77227005961275,41696,64.22772994038726,2837,4.370061153129284,6.804009976976209,840,1.293920115836658,2.014581734458941,38019,58.56374867142131,91.18140828856485,29005,9014,44.678753523621744,13.884995147799565,76.29080196743733,23.709198032562668
"3403","Hérault","03","3ème circonscription",91583,21163,23.108000393086055,70420,76.89199960691396,4677,5.106842973040848,6.641579096847486,1471,1.6061932891475492,2.088895200227208,64272,70.17896334472556,91.269525702925307,40353,23919,44.061670834106764,26.117292510618782,62.78472740851382,37.21527259148618
"3404","Hérault","04","4ème circonscription",118703,27599,23.250465447377067,91104,76.74953455262293,7045,5.93498058178816,7.7329206181945915,2306,1.9426636226548615,2.5311731647348084,81753,68.8718903481799,89.7359062170706,42802,38951,36.058060874619855,32.81382947356006,52.35526525020489,47.64473474979511
"3405","Hérault","05","5ème circonscription",98585,24298,24.64675153420906,74287,75.35324846579094,5785,5.868032662169701,7.787365218678907,2229,2.2609930516812904,3.0005249909136187,66273,67.22422275193995,89.21210979040748,28067,38206,28.4698483542121,38.75437439772785,42.350580175938916,57.64941982406108
"3406","Hérault","06","6ème circonscription",93296,25239,27.052606756988514,68057,72.94739324301149,4087,4.380680843766078,6.0052602965161554,1414,1.5156062424969987,2.0776701882245763,62556,67.05110615674842,91.91706951525927,25824,36732,27.679643285885785,39.371462870862636,41.28141185497794,58.71858814502205
"3407","Hérault","07","7ème circonscription",108477,28974,26.709809452695044,79503,73.29019054730496,4785,4.411073315080616,6.018640806007321,2149,1.9810651105764354,2.7030426524785227,72569,66.89805212164791,91.27831654151416,31839,40730,29.35092231532952,37.54712980631839,43.87410602323306,56.12589397676694
"3408","Hérault","08","8ème circonscription",93646,25359,27.079640347692376,68287,72.92035965230764,4506,4.811737821156269,6.598620528065371,1605,1.7139012878286315,2.3503741561351355,62176,66.39472054332273,91.0510053157995,33035,29141,35.2764666937189,31.11825384960383,53.13143335048893,46.86856664951107
"3409","Hérault","09","9ème circonscription",88892,24661,27.742654007109753,64231,72.25734599289025,3787,4.260225892093777,5.895906960813314,1396,1.5704450344237952,2.1734053650106646,59048,66.42667506637268,91.93068767417603,32282,26766,36.315978940737075,30.110696125635606,54.67077631757215,45.32922368242785
"3501","Ille-et-Vilaine","01","1ère circonscription",93001,23029,24.762099332265244,69972,75.23790066773476,4927,5.297792496854872,7.041387983764935,1395,1.4999838711411706,1.9936546046990224,63650,68.44012429973871,90.96495741153603,50146,13504,53.919850324190065,14.520273975548651,78.78397486252946,21.21602513747054
"3502","Ille-et-Vilaine","02","2ème circonscription",97514,19908,20.415530077732427,77606,79.58446992226757,5080,5.209508378284144,6.545885627399943,1500,1.5382406628791763,1.9328402443110066,71026,72.83672088110426,91.52127412828905,55927,15099,57.35279036856247,15.483930512541788,78.74158758764396,21.25841241235604
"3503","Ille-et-Vilaine","03","3ème circonscription",91540,19208,20.98317675333188,72332,79.01682324666812,4962,5.42058116670308,6.860034286346292,1616,1.7653484815381253,2.234142564839905,65754,71.83089359842691,90.90582314881381,44647,21107,48.77321389556478,23.057679702862135,67.90005170788089,32.099948292119116
"3504","Ille-et-Vilaine","04","4ème circonscription",95439,20357,21.329854671570324,75082,78.67014532842967,5380,5.637108519577951,7.165499054367225,1737,1.8200106874548139,2.3134706054713514,67965,71.21302612139692,90.52103034016142,42721,25244,44.76262324626201,26.450402875134905,62.85735304936364,37.142646950636355
"3505","Ille-et-Vilaine","05","5ème circonscription",109362,22204,20.303213181909623,87158,79.69678681809039,5049,4.616777308388654,5.792927786319098,1845,1.687057661710649,2.1168452695105437,80264,73.39295184799107,92.09022694417037,55352,24912,50.61355864011266,22.779393207878424,68.96242400079737,31.037575999202634
"3506","Ille-et-Vilaine","06","6ème circonscription",89908,18402,20.467589091070874,71506,79.53241090892914,4497,5.001779596921297,6.288982742706906,1846,2.0532099479467902,2.581601543926384,65163,72.47742136406104,91.12941571336671,41487,23676,46.143835921163856,26.333585442897185,63.66649785921459,36.33350214078542
"3507","Ille-et-Vilaine","07","7ème circonscription",104823,24149,23.037882907377195,80674,76.9621170926228,5097,4.862482470450188,6.318020675806332,1874,1.7877755836028353,2.3229293204749983,73703,70.31185903856978,91.35905000371866,48822,24881,46.575656106007266,23.736202932562513,66.24153697949879,33.7584630205012
"3508","Ille-et-Vilaine","08","8ème circonscription",90283,21772,24.115281946767386,68511,75.88471805323262,4497,4.981004175758449,6.563909445198582,1277,1.414441256936522,1.8639342587321743,62737,69.48927262053765,91.57215629606924,51230,11507,56.74379451280972,12.745478107727923,81.65835153099447,18.34164846900553
"3601","Indre","01","1ère circonscription",77639,20877,26.88983629361532,56762,73.11016370638468,3743,4.821030667576863,6.594200345301434,1831,2.358350828836023,3.2257496212254675,51188,65.9307822099718,90.18005003347311,27558,23630,35.49504759206069,30.435734617911102,53.836836758615306,46.163163241384694
"3602","Indre","02","2ème circonscription",88418,20330,22.993055712637698,68088,77.0069442873623,4961,5.610848469768599,7.28615908823875,2331,2.6363410165350945,3.4235107507930915,60796,68.7597548010586,89.29033016096815,30016,30780,33.94783867538284,34.811916125675765,49.37166918876242,50.628330811237575
"3701","Indre-et-Loire","01","1ère circonscription",70575,22292,31.586255756287642,48283,68.41374424371236,3338,4.729720155862557,6.913406374914565,980,1.3885936946510804,2.0296998943727607,43965,62.29543039319873,91.05689373071267,32777,11188,46.44279135671272,15.852639036486007,74.55248493119527,25.447515068804734
"3702","Indre-et-Loire","02","2ème circonscription",91984,20522,22.310401809010262,71462,77.68959819098974,4777,5.193294485997565,6.684671573703508,1593,1.7318229257262132,2.229156754638829,65092,70.76448077926597,91.08617167165767,38734,26358,42.10949730387893,28.654983475387024,59.50654458305168,40.49345541694832
"3703","Indre-et-Loire","03","3ème circonscription",99276,23284,23.453805552197913,75992,76.54619444780208,5165,5.202667311334058,6.796768080850615,1763,1.7758572061726903,2.319981050636909,69064,69.56766993029534,90.88325086851248,42539,26525,42.8492284137153,26.71844151658004,61.593594347272095,38.406405652727905
"3704","Indre-et-Loire","04","4ème circonscription",92132,23089,25.060782355750444,69043,74.93921764424955,4635,5.030825337559154,6.713207711136539,1595,1.7312117396778535,2.3101545413727678,62813,68.17718056701256,90.9766377474907,38442,24371,41.72491642426085,26.4522641427517,61.200706860044896,38.799293139955104
"3705","Indre-et-Loire","05","5ème circonscription",86768,19878,22.90936750875899,66890,77.09063249124101,4292,4.946524064171124,6.4165047092241,1532,1.7656278812465427,2.2903274031992824,61066,70.37848054582334,91.29316788757662,36738,24328,42.34049419140697,28.037986354416372,60.16113713031802,39.83886286968198
"3801","Isère","01","1ère circonscription",85134,21186,24.885474663471705,63948,75.11452533652829,3661,4.3002795592830125,5.724964033277038,842,0.9890290600700072,1.3166948145368111,59445,69.82521671717528,92.95834115218615,46992,12453,55.19768835013038,14.627528367044896,79.05122382033812,20.94877617966187
"3802","Isère","02","2ème circonscription",78271,22875,29.225383603122484,55396,70.7746163968775,3847,4.91497489491638,6.944544732471658,978,1.2495049251957941,1.765470431078056,50571,64.61013657676534,91.28998483645029,32520,18051,41.54795518135708,23.06218139540826,64.30562970872634,35.69437029127365
"3803","Isère","03","3ème circonscription",60057,19329,32.18442479644338,40728,67.81557520355662,2665,4.43745108813294,6.54340993910823,688,1.1455783672178097,1.6892555490080534,37375,62.23254574820587,91.76733451188372,26749,10626,44.539354280100575,17.693191468105297,71.56923076923077,28.430769230769233
"3804","Isère","04","4ème circonscription",91620,22939,25.03710980135342,68681,74.96289019864658,5187,5.661427635887361,7.552307042704679,1250,1.364330932110893,1.820008444839184,62244,67.93713163064832,90.62768451245614,38551,23693,42.07705741104562,25.86007421960271,61.93528693528694,38.06471306471306
"3805","Isère","05","5ème circonscription",105603,25136,23.80235409978883,80467,76.19764590021117,5733,5.428823044799864,7.124659798426684,1377,1.3039402289707678,1.711260516733568,73357,69.46488262644054,91.16407968483975,46623,26734,44.14931393994489,25.31556868649565,63.55630682825088,36.44369317174912
"3806","Isère","06","6ème circonscription",88713,22539,25.406648405532444,66174,74.59335159446755,3805,4.289112080529348,5.74999244416236,985,1.1103220497559545,1.4885000151116754,61384,69.19391746418225,92.76150754072596,30143,31241,33.97810918354695,35.21580828063531,49.10563013163039,50.8943698683696
"3807","Isère","07","7ème circonscription",95735,22701,23.712330913459027,73034,76.28766908654097,4796,5.00966208805557,6.5668045020127614,1440,1.504152086488745,1.9716844209546238,66798,69.77385491199666,91.46151107703263,32719,34079,34.176633415156424,35.597221496840234,48.982005449264946,51.017994550735054
"3808","Isère","08","8ème circonscription",82065,20802,25.348199597879727,61263,74.65180040212027,3860,4.703588618777798,6.300703524149977,1205,1.4683482605251934,1.966929468031275,56198,68.47986352281727,91.73236700781875,30416,25782,37.063303478949614,31.416560043867666,54.122922523933234,45.877077476066766
"3809","Isère","09","9ème circonscription",100151,24951,24.91338079499955,75200,75.08661920500045,5572,5.563598965562002,7.409574468085106,1269,1.2670866990843828,1.6875,68359,68.25593354035406,90.90292553191489,40961,27398,40.89924214436201,27.35669139599205,59.920420134876174,40.07957986512383
"3810","Isère","10","10ème circonscription",98323,26940,27.399489437873132,71383,72.60051056212686,4358,4.4323301770694545,6.105095050642309,1322,1.3445480711532398,1.8519815642379838,65703,66.82363231390417,92.0429233851197,34011,31692,34.59109262329262,32.23253969061155,51.76475960001826,48.23524039998174
"3901","Jura","01","1ère circonscription",64863,15167,23.383130598338038,49696,76.61686940166197,3890,5.9972557544362735,7.827591757887959,1497,2.307941353313908,3.0123148744365746,44309,68.31167229391178,89.16009336767546,23976,20333,36.964062716803106,31.347609577108678,54.11090297682186,45.88909702317814
"3902","Jura","02","2ème circonscription",55597,13882,24.96897314603306,41715,75.03102685396695,3196,5.748511610338687,7.661512645331416,1056,1.8993830602370632,2.5314635023372887,37463,67.3831321833912,89.8070238523313,20826,16637,37.45885569365254,29.924276489738656,55.590849638309805,44.4091503616902
"3903","Jura","03","3ème circonscription",70183,16819,23.96449282589801,53364,76.035507174102,3817,5.438638986649188,7.15276216175699,1594,2.2712052776313354,2.9870324563376056,47953,68.32566290982147,89.8602053819054,24041,23912,34.25473405240586,34.07092885741561,50.134506704481474,49.865493295518526
"4001","Landes","01","1ère circonscription",107990,25058,23.204000370404668,82932,76.79599962959533,6886,6.376516344105935,8.303188154150389,2213,2.0492638207241414,2.668451261274297,73833,68.37021946476526,89.02836058457531,40491,33342,37.49513843874433,30.87508102602093,54.84133111210434,45.15866888789566
"4002","Landes","02","2ème circonscription",122237,28197,23.067483658793982,94040,76.93251634120601,7611,6.226428986313473,8.09336452573373,2705,2.212914256730777,2.8764355593364526,83724,68.49317309816176,89.03019991492982,50190,33534,41.05958097793631,27.433592120225462,59.94696861115092,40.05303138884908
"4003","Landes","03","3ème circonscription",99148,19864,20.034695606567958,79284,79.96530439343205,6233,6.286561504014202,7.8616114222289495,2855,2.879533626497761,3.600978759901115,70196,70.79920926292009,88.53740981786994,38090,32106,38.417315528301124,32.381893734618956,54.26235113111858,45.73764886888142
"4101","Loir-et-Cher","01","1ère circonscription",82551,21432,25.962132499909146,61119,74.03786750009085,4116,4.986008649198677,6.7344033770186025,1486,1.8000993325338277,2.431322502004287,55517,67.25175951835834,90.83427412097711,33008,22509,39.98497898268949,27.26678053566886,59.45566222958733,40.54433777041267
"4102","Loir-et-Cher","02","2ème circonscription",80291,18933,23.58047601848277,61358,76.41952398151723,3639,4.532263890099762,5.9307669741517,1516,1.888131920140489,2.470745461064572,56203,69.99912817127698,91.59848756478372,27584,28619,34.35503356540583,35.644094605871146,49.07923064605092,50.92076935394908
"4103","Loir-et-Cher","03","3ème circonscription",81798,18048,22.06410914692291,63750,77.9358908530771,4124,5.041688060832783,6.469019607843138,1554,1.8998019511479498,2.4376470588235293,58072,70.99440084109636,91.09333333333333,30767,27305,37.61338908041761,33.381011760678746,52.98078247692519,47.0192175230748
"4201","Loire","01","1ère circonscription",64109,19962,31.137593785583928,44147,68.86240621441607,2754,4.295808700806439,6.238249484676196,933,1.4553338844779984,2.113393888599452,40460,63.11126362913163,91.64835662672435,25781,14679,40.21432248202281,22.89694114710883,63.71972318339101,36.280276816608996
"4202","Loire","02","2ème circonscription",50629,17471,34.50789073455924,33158,65.49210926544076,2146,4.238677437832072,6.472042945895409,690,1.362855280570424,2.0809457747753184,30322,59.89057654703826,91.44701127932927,20748,9574,40.98046574097849,18.91011080605977,68.42556559593694,31.574434404063055
"4203","Loire","03","3ème circonscription",83126,23153,27.8528980102495,59973,72.1471019897505,4276,5.143998267690013,7.129875110466378,771,0.9275076390058465,1.2855785103296484,54926,66.07559608305465,91.58454637920399,30648,24278,36.869330895267424,29.206265187787217,55.79871099297237,44.20128900702764
"4204","Loire","04","4ème circonscription",103516,26965,26.04911318057112,76551,73.95088681942889,5342,5.1605548900653035,6.978354299747881,1647,1.5910583871092392,2.151506838578203,69562,67.19927354225433,90.87013886167392,36837,32725,35.585803160864025,31.613470381390318,52.955636698197296,47.04436330180271
"4205","Loire","05","5ème circonscription",101890,24007,23.56168416920208,77883,76.43831583079792,5328,5.229168711355383,6.841030776934633,1845,1.8107763274119146,2.368938022418243,70710,69.39837079203062,90.79003120064712,38344,32366,37.632741191481,31.765629600549612,54.227124876255125,45.772875123744875
"4206","Loire","06","6ème circonscription",110692,25312,22.867054529685976,85380,77.13294547031403,5536,5.001264770715137,6.483954087608339,1772,1.6008383623026055,2.0754275005856173,78072,70.53084233729628,91.44061841180604,42520,35552,38.41289343403317,32.11794890326311,54.46254739215084,45.53745260784917
"4301","Haute-Loire","01","1ère circonscription",101370,22842,22.5332938739272,78528,77.46670612607281,5887,5.8074380980566245,7.4966890790546055,2268,2.237348327907665,2.888141809290954,70373,69.42191970010852,89.61516911165445,34832,35541,34.36125086317451,35.060668836934006,49.496255666235626,50.50374433376437
"4302","Haute-Loire","02","2ème circonscription",79346,18297,23.059763567161546,61049,76.94023643283845,4959,6.249842462127895,8.122983177447624,2112,2.6617598870768533,3.4595161263902767,53978,68.0286340836337,88.4175006961621,27540,26438,34.708743982053285,33.31989010158042,51.02078624624847,48.97921375375153
"4401","Loire-Atlantique","01","1ère circonscription",76934,20313,26.40315075259313,56621,73.59684924740687,3943,5.125172225543972,6.96384733579414,698,0.9072711674942159,1.2327581639321101,51980,67.56440585436869,91.80339450027375,41332,10648,53.72397119609016,13.840434658278525,79.51519815313583,20.48480184686418
"4402","Loire-Atlantique","02","2ème circonscription",90746,24852,27.38633107795385,65894,72.61366892204614,4479,4.935754744010755,6.79728048077215,1082,1.192339056266943,1.6420311409233013,60333,66.48557512176845,91.56068837830455,49793,10540,54.87073810415885,11.614837017609592,82.53029022259791,17.469709777402084
"4403","Loire-Atlantique","03","3ème circonscription",96336,27593,28.64245972429829,68743,71.35754027570171,5589,5.801569506726458,8.130282356021704,1077,1.1179621325361235,1.5667049735973118,62077,64.43800863643912,90.303012670381,46078,15999,47.83050988207938,16.60749875435974,74.22716948306136,25.77283051693864
"4404","Loire-Atlantique","04","4ème circonscription",92962,23885,25.693294034121468,69077,74.30670596587852,5274,5.673285858737978,7.634958090247116,1668,1.7942815343903962,2.4146966428767893,62135,66.83913857275016,89.9503452668761,46430,15705,49.945138873948494,16.89399969880166,74.7243904401706,25.275609559829405
"4405","Loire-Atlantique","05","5ème circonscription",125403,27540,21.96119710054783,97863,78.03880289945216,6717,5.356331188249085,6.863676772631128,1987,1.5844915990845514,2.0303894219470076,89159,71.09798011211853,91.10593380542187,64965,24194,51.804980742087515,19.29299937003102,72.86420888524995,27.135791114750052
"4406","Loire-Atlantique","06","6ème circonscription",115027,27254,23.693567597172837,87773,76.30643240282716,6279,5.458718387856764,7.153680516787622,2339,2.0334356281568677,2.664828591936017,79155,68.81427838681353,90.18149089127635,47866,31289,41.612838724821124,27.2014396619924,60.47122733876571,39.528772661234285
"4407","Loire-Atlantique","07","7ème circonscription",117003,25461,21.760980487679802,91542,78.2390195123202,6630,5.6665213712468905,7.24257717768893,1870,1.5982496175311742,2.0427781783225187,83042,70.97424852354213,90.71464464398855,52052,30990,44.487748177397165,26.48650034614497,62.68153464511934,37.318465354880665
"4408","Loire-Atlantique","08","8ème circonscription",89718,24702,27.53293653447469,65016,72.46706346552531,5197,5.792594574109989,7.993417005044911,1629,1.8156891593660136,2.5055370985603544,58190,64.85877973204931,89.50104589639474,36711,21479,40.91821039256337,23.940569339485947,63.08815947757347,36.91184052242653
"4409","Loire-Atlantique","09","9ème circonscription",129431,28811,22.259736848204838,100620,77.74026315179516,7080,5.470096035725599,7.036374478234943,2317,1.7901430105616118,2.302723116676605,91223,70.48002410550795,90.66090240508845,56443,34780,43.60856363622317,26.87146046928479,61.873650285563954,38.12634971443605
"4410","Loire-Atlantique","10","10ème circonscription",123363,24702,20.023832105250357,98661,79.97616789474964,6628,5.3727616870536545,6.717953395972066,2209,1.7906503570762708,2.238979941415554,89824,72.81275585061971,91.04306666261238,63510,26314,51.482211035723836,21.330544814895877,70.70493409333808,29.295065906661915
"4501","Loiret","01","1ère circonscription",77330,19259,24.904952799689642,58071,75.09504720031036,3693,4.775636880900039,6.359456527354446,1121,1.4496314496314495,1.9303955502746637,53257,68.86977886977887,91.7101479223709,36574,16683,47.296004138109396,21.573774731669467,68.67454043599902,31.325459564000973
"4502","Loiret","02","2ème circonscription",86583,22740,26.263816222584108,63843,73.73618377741589,3959,4.5724911356732845,6.2011496953463965,1395,1.611170784103115,2.1850476951271087,58489,67.55252185763949,91.6138026095265,36057,22432,41.64443366480718,25.908088192832313,61.64748927148695,38.35251072851305
"4503","Loiret","03","3ème circonscription",70829,16694,23.569441895268888,54135,76.43055810473112,3297,4.654873003995538,6.090329731227487,1191,1.6815146338364229,2.200055417013023,49647,70.09417046689916,91.7096148517595,25872,23775,36.52741108867837,33.56675937822079,52.111910085201515,47.88808991479848
"4504","Loiret","04","4ème circonscription",74627,20253,27.138971149851933,54374,72.86102885014807,2922,3.915472952148686,5.373891933644757,1182,1.5838771490211316,2.1738330819877145,50270,67.36167874897825,92.45227498436753,24124,26146,32.32610181301674,35.035576935961515,47.98886015516212,52.01113984483787
"4505","Loiret","05","5ème circonscription",73358,18019,24.56310150222198,55339,75.43689849777802,3207,4.371711333460563,5.795189649252787,1074,1.4640530003544263,1.9407651023690347,51058,69.60113416396302,92.26404524837818,26012,25046,35.45898197878895,34.142152185174076,50.9459829997258,49.0540170002742
"4506","Loiret","06","6ème circonscription",75036,18828,25.091955861186634,56208,74.90804413881337,3561,4.745722053414362,6.33539709649872,1155,1.5392611546457702,2.054867634500427,51492,68.62306093075324,91.60973526900086,32243,19249,42.97004104696413,25.653019883789113,62.61749397964732,37.38250602035267
"4601","Lot","01","1ère circonscription",72673,16727,23.01680128796114,55946,76.98319871203886,5056,6.957191804384022,9.037285954313088,2322,3.1951343690228833,4.150430772530655,48568,66.83087253863195,86.81228327315625,28188,20380,38.78744513092896,28.043427407702996,58.03821446219734,41.96178553780267
"4602","Lot","02","2ème circonscription",66565,14679,22.052129497483662,51886,77.94787050251634,4981,7.482911439945918,9.599892071078903,2312,3.473296777585819,4.455922599545157,44593,66.9916622849846,85.94418532937594,26942,17651,40.4747239540299,26.516938330954705,60.41755432466979,39.582445675330206
"4701","Lot-et-Garonne","01","1ère circonscription",88171,21001,23.818489072370735,67170,76.18151092762928,4852,5.502943144571344,7.223462855441418,2108,2.390808769323247,3.1383057912758674,60210,68.28775901373467,89.63823135328272,31859,28351,36.1331957219494,32.15456329178528,52.913137352599236,47.086862647400764
"4702","Lot-et-Garonne","02","2ème circonscription",77280,18287,23.663302277432713,58993,76.3366977225673,3964,5.129399585921325,6.719441289644534,2102,2.7199792960662528,3.563134609190921,52927,68.48731884057972,89.71742410116454,24670,28257,31.922877846790893,36.56444099378882,46.6113703780679,53.3886296219321
"4703","Lot-et-Garonne","03","3ème circonscription",75861,18818,24.80589499215671,57043,75.19410500784329,4086,5.386166805077708,7.163017372859071,1875,2.4716257365444694,3.286994022053539,51082,67.33631246622112,89.54998860508739,24816,26266,32.71246094831336,34.62385151790775,48.58071336282839,51.4192866371716
"4801","Lozère","01","1ère circonscription",59800,13098,21.90301003344482,46702,78.096989966555185,3950,6.605351170568562,8.457881889426577,2044,3.4180602006688967,4.376686223288082,40708,68.07357859531773,87.16543188728534,22064,18644,36.89632107023411,31.17725752508361,54.2006485211752,45.7993514788248
"4901","Maine-et-Loire","01","1ère circonscription",87675,22142,25.254633589962932,65533,74.74536641003708,4258,4.85657256914742,6.497489814292036,1308,1.4918733960650128,1.9959409763020157,59967,68.39692044482464,91.50656920940595,42999,16968,49.043627031650985,19.353293413173652,71.70443744059233,28.29556255940767
"4902","Maine-et-Loire","02","2ème circonscription",93668,22506,24.027415979843703,71162,75.97258402015629,4904,5.23551266174147,6.891318400269807,1684,1.7978391766665243,2.3664315224417525,64574,68.9392321817483,90.74225007728845,45695,18879,48.78400307468933,20.155229107058975,70.76377489392016,29.236225106079843
"4903","Maine-et-Loire","03","3ème circonscription",72343,17009,23.511604439959637,55334,76.48839556004037,3368,4.655599021328947,6.086673654534282,1156,1.597943132023831,2.089131456247515,50810,70.23485340668758,91.8241948892182,27310,23500,37.750715342189295,32.48413806449829,53.74926195630781,46.25073804369219
"4904","Maine-et-Loire","04","4ème circonscription",76068,17081,22.45490876584109,58987,77.54509123415892,3537,4.649787032654993,5.99623645888077,1187,1.560445916811274,2.012307796633156,54263,71.33485828469264,91.99145574448607,32466,21797,42.68023347531156,28.65462480938108,59.8308239500212,40.1691760499788
"4905","Maine-et-Loire","05","5ème circonscription",79313,19020,23.980936290393757,60293,76.01906370960624,3475,4.381375058313266,5.763521470154081,1294,1.6315105972539181,2.146186124425721,55524,70.00617805403905,92.0902924054202,38901,16623,49.04744493336528,20.958733120673788,70.06159498595203,29.93840501404798
"4906","Maine-et-Loire","06","6ème circonscription",98755,22282,22.562908207179383,76473,77.43709179282061,4827,4.887853779555465,6.312031697461849,1662,1.6829527618854743,2.173316072339257,69984,70.86628525137968,91.51465223019889,47892,22092,48.49577236595615,22.370512885423523,68.43278463648834,31.567215363511657
"4907","Maine-et-Loire","07","7ème circonscription",81646,18462,22.6122528966514,63184,77.3877471033486,3992,4.8894005830046785,6.318055203849076,1245,1.524875682825858,1.970435553304634,57947,70.97347083751806,91.71150924284629,39547,18400,48.43715552507165,22.536315312446416,68.24684625606157,31.753153743938427
"5001","Manche","01","1ère circonscription",87713,20061,22.871182150878433,67652,77.12881784912156,4084,4.6560943075712835,6.036776444155383,1345,1.533410098845097,1.9881156506829065,62223,70.93931344270518,91.9751079051617,36197,26026,41.26754300958809,29.671770433117096,58.17302283721454,41.82697716278547
"5002","Manche","02","2ème circonscription",96984,21961,22.643941268662875,75023,77.35605873133713,4389,4.52548874041079,5.850205936846034,1749,1.8033902499381342,2.3312850725777428,68885,71.0271797409882,91.81850899057622,42715,26170,44.04334735626495,26.983832384723254,62.00914567757857,37.99085432242143
"5003","Manche","03","3ème circonscription",110685,24903,22.49898360211411,85782,77.50101639788589,5558,5.021457288702172,6.479214753677928,1813,1.6379816596648147,2.11349700403348,78411,70.8415774495189,91.40728824228859,45381,33030,41.000135519718114,29.841441929800787,57.875808241190654,42.124191758809346
"5004","Manche","04","4ème circonscription",89280,24121,27.017249103942653,65159,72.98275089605735,5026,5.629480286738351,7.713439432772142,1543,1.7282706093189963,2.368053530594392,58590,65.625,89.91850703663347,35522,23068,39.787186379928315,25.837813620071685,60.62809353131934,39.37190646868066
"5101","Marne","01","1ère circonscription",73961,21064,28.479874528467708,52897,71.5201254715323,2762,3.734400562458593,5.221468136189198,996,1.346655669880072,1.8829045125432444,49139,66.43906923919363,92.89562735126756,28658,20481,38.747447979340464,27.691621259853168,58.32027513787419,41.6797248621258
"5102","Marne","02","2ème circonscription",74372,19984,26.870327542623567,54388,73.12967245737643,2789,3.7500672296025384,5.127969405015812,1007,1.3540041951271984,1.851511362800618,50592,68.0256010326467,93.02051923218357,30097,20495,40.46818695207874,27.557414080567955,59.48964263124604,40.51035736875395
"5103","Marne","03","3ème circonscription",79971,21528,26.919758412424503,58443,73.0802415875755,3254,4.068975003438747,5.5678182160395595,1003,1.2542046491853298,1.7162021114590285,54186,67.75706193495142,92.71597967250142,27093,27093,33.87853096747571,33.87853096747571,50,50
